Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	6/30/20 10:54 PM
Duration:	06:36:25'35
Activities:	Other
Max HR:	122
Average HR:	83
Calories:	1648
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
489	1969-12-31 19:00:00.489	00:00:01	109	OK
978	1969-12-31 19:00:00.978	00:00:01	108	OK
1472	1969-12-31 19:00:01.472	00:00:02	107	OK
2208	1969-12-31 19:00:02.208	00:00:02	107	OK
2704	1969-12-31 19:00:02.704	00:00:03	107	OK
3198	1969-12-31 19:00:03.198	00:00:04	107	OK
3936	1969-12-31 19:00:03.936	00:00:04	106	OK
4427	1969-12-31 19:00:04.427	00:00:05	106	OK
4924	1969-12-31 19:00:04.924	00:00:06	106	OK
5412	1969-12-31 19:00:05.412	00:00:06	106	OK
6155	1969-12-31 19:00:06.155	00:00:07	106	OK
6652	1969-12-31 19:00:06.652	00:00:08	106	OK
7382	1969-12-31 19:00:07.382	00:00:08	106	OK
7875	1969-12-31 19:00:07.875	00:00:09	105	OK
8376	1969-12-31 19:00:08.376	00:00:10	105	OK
8870	1969-12-31 19:00:08.870	00:00:10	106	OK
9597	1969-12-31 19:00:09.597	00:00:11	106	OK
10090	1969-12-31 19:00:10.090	00:00:12	106	OK
10582	1969-12-31 19:00:10.582	00:00:12	105	OK
11074	1969-12-31 19:00:11.074	00:00:13	105	OK
11813	1969-12-31 19:00:11.813	00:00:14	106	OK
12308	1969-12-31 19:00:12.308	00:00:14	106	OK
13045	1969-12-31 19:00:13.045	00:00:15	105	OK
13538	1969-12-31 19:00:13.538	00:00:15	104	OK
14041	1969-12-31 19:00:14.041	00:00:16	104	OK
14768	1969-12-31 19:00:14.768	00:00:17	104	OK
15260	1969-12-31 19:00:15.260	00:00:17	105	OK
15757	1969-12-31 19:00:15.757	00:00:18	104	OK
16496	1969-12-31 19:00:16.496	00:00:18	104	OK
16987	1969-12-31 19:00:16.987	00:00:19	104	OK
17487	1969-12-31 19:00:17.487	00:00:20	104	OK
18224	1969-12-31 19:00:18.224	00:00:20	105	OK
18712	1969-12-31 19:00:18.712	00:00:21	105	OK
19206	1969-12-31 19:00:19.206	00:00:21	105	OK
19699	1969-12-31 19:00:19.699	00:00:22	104	OK
20446	1969-12-31 19:00:20.446	00:00:23	105	OK
20938	1969-12-31 19:00:20.938	00:00:23	105	OK
21427	1969-12-31 19:00:21.427	00:00:24	105	OK
22162	1969-12-31 19:00:22.162	00:00:25	105	OK
22652	1969-12-31 19:00:22.652	00:00:25	105	OK
23145	1969-12-31 19:00:23.145	00:00:26	106	OK
23643	1969-12-31 19:00:23.643	00:00:39	106	OK
24383	1969-12-31 19:00:24.383	00:00:40	106	OK
24868	1969-12-31 19:00:24.868	00:00:40	106	OK
25368	1969-12-31 19:00:25.368	00:00:41	106	OK
25857	1969-12-31 19:00:25.857	00:00:41	106	OK
26595	1969-12-31 19:00:26.595	00:00:42	106	OK
27083	1969-12-31 19:00:27.083	00:00:42	106	OK
27577	1969-12-31 19:00:27.577	00:00:43	106	OK
28320	1969-12-31 19:00:28.320	00:00:43	106	OK
28810	1969-12-31 19:00:28.810	00:00:44	106	OK
29314	1969-12-31 19:00:29.314	00:00:45	106	OK
30040	1969-12-31 19:00:30.040	00:00:45	106	OK
30534	1969-12-31 19:00:30.534	00:00:46	106	OK
31030	1969-12-31 19:00:31.030	00:00:46	106	OK
31518	1969-12-31 19:00:31.518	00:00:47	105	OK
32257	1969-12-31 19:00:32.257	00:00:47	106	OK
32748	1969-12-31 19:00:32.748	00:00:48	106	OK
33239	1969-12-31 19:00:33.239	00:00:49	106	OK
33977	1969-12-31 19:00:33.977	00:00:49	105	OK
34469	1969-12-31 19:00:34.469	00:00:50	105	OK
34962	1969-12-31 19:00:34.962	00:00:50	105	OK
35705	1969-12-31 19:00:35.705	00:00:51	105	OK
36196	1969-12-31 19:00:36.196	00:00:52	105	OK
36690	1969-12-31 19:00:36.690	00:00:52	105	OK
37431	1969-12-31 19:00:37.431	00:00:53	105	OK
37920	1969-12-31 19:00:37.920	00:00:54	104	OK
38415	1969-12-31 19:00:38.415	00:00:54	105	OK
39156	1969-12-31 19:00:39.156	00:00:55	105	OK
39647	1969-12-31 19:00:39.647	00:00:56	105	OK
40135	1969-12-31 19:00:40.135	00:00:56	105	OK
40630	1969-12-31 19:00:40.630	00:00:57	105	OK
41369	1969-12-31 19:00:41.369	00:00:58	105	OK
41859	1969-12-31 19:00:41.859	00:00:58	106	OK
42352	1969-12-31 19:00:42.352	00:00:59	105	OK
43248	1969-12-31 19:00:43.248	00:01:00	105	OK
43584	1969-12-31 19:00:43.584	00:01:00	105	OK
44077	1969-12-31 19:00:44.077	00:01:01	105	OK
44816	1969-12-31 19:00:44.816	00:01:02	105	OK
45337	1969-12-31 19:00:45.337	00:01:03	105	OK
45802	1969-12-31 19:00:45.802	00:01:03	105	OK
46540	1969-12-31 19:00:46.540	00:01:04	105	OK
47033	1969-12-31 19:00:47.033	00:01:04	105	OK
47526	1969-12-31 19:00:47.526	00:01:05	105	OK
48268	1969-12-31 19:00:48.268	00:01:06	105	OK
48756	1969-12-31 19:00:48.756	00:01:06	104	OK
49249	1969-12-31 19:00:49.249	00:01:07	104	OK
49987	1969-12-31 19:00:49.987	00:01:08	104	OK
50478	1969-12-31 19:00:50.478	00:01:09	104	OK
50973	1969-12-31 19:00:50.973	00:01:09	105	OK
51712	1969-12-31 19:00:51.712	00:01:10	104	OK
52202	1969-12-31 19:00:52.202	00:01:11	104	OK
52693	1969-12-31 19:00:52.693	00:01:11	105	OK
53194	1969-12-31 19:00:53.194	00:01:12	106	OK
53685	1969-12-31 19:00:53.685	00:01:13	106	OK
54421	1969-12-31 19:00:54.421	00:01:14	107	OK
54912	1969-12-31 19:00:54.912	00:01:14	107	OK
55406	1969-12-31 19:00:55.406	00:01:15	108	OK
55896	1969-12-31 19:00:55.896	00:01:16	109	OK
56388	1969-12-31 19:00:56.388	00:01:17	110	OK
57126	1969-12-31 19:00:57.126	00:01:17	110	OK
57618	1969-12-31 19:00:57.618	00:01:18	109	OK
58111	1969-12-31 19:00:58.111	00:01:19	108	OK
58854	1969-12-31 19:00:58.854	00:01:20	108	OK
59346	1969-12-31 19:00:59.346	00:01:21	108	OK
59835	1969-12-31 19:00:59.835	00:01:21	107	OK
60328	1969-12-31 19:01:00.328	00:01:22	107	OK
61071	1969-12-31 19:01:01.071	00:01:23	107	OK
61559	1969-12-31 19:01:01.559	00:01:24	107	OK
62054	1969-12-31 19:01:02.054	00:01:24	107	OK
62802	1969-12-31 19:01:02.802	00:01:25	107	OK
63287	1969-12-31 19:01:03.287	00:01:26	107	OK
63779	1969-12-31 19:01:03.779	00:01:27	106	OK
64519	1969-12-31 19:01:04.519	00:01:28	106	OK
65010	1969-12-31 19:01:05.010	00:01:28	106	OK
65503	1969-12-31 19:01:05.503	00:01:29	106	OK
66245	1969-12-31 19:01:06.245	00:01:30	106	OK
66734	1969-12-31 19:01:06.734	00:01:31	105	OK
67226	1969-12-31 19:01:07.226	00:01:32	105	OK
67970	1969-12-31 19:01:07.970	00:01:33	105	OK
68459	1969-12-31 19:01:08.459	00:01:33	105	OK
68959	1969-12-31 19:01:08.959	00:01:34	105	OK
69690	1969-12-31 19:01:09.690	00:01:35	104	OK
70192	1969-12-31 19:01:10.192	00:01:36	104	OK
70683	1969-12-31 19:01:10.683	00:01:37	104	OK
71411	1969-12-31 19:01:11.411	00:01:37	104	OK
71903	1969-12-31 19:01:11.903	00:01:38	104	OK
72398	1969-12-31 19:01:12.398	00:01:39	104	OK
73133	1969-12-31 19:01:13.133	00:01:40	104	OK
73631	1969-12-31 19:01:13.631	00:01:40	104	OK
74119	1969-12-31 19:01:14.119	00:01:41	104	OK
74863	1969-12-31 19:01:14.863	00:01:42	104	OK
75356	1969-12-31 19:01:15.356	00:01:43	105	OK
75849	1969-12-31 19:01:15.849	00:01:44	105	OK
76356	1969-12-31 19:01:16.356	00:01:45	105	OK
77084	1969-12-31 19:01:17.084	00:01:45	105	OK
77570	1969-12-31 19:01:17.570	00:01:46	105	OK
78064	1969-12-31 19:01:18.064	00:01:47	105	OK
78804	1969-12-31 19:01:18.804	00:01:48	105	OK
79292	1969-12-31 19:01:19.292	00:01:49	105	OK
79786	1969-12-31 19:01:19.786	00:01:50	105	OK
80286	1969-12-31 19:01:20.286	00:01:50	106	OK
81022	1969-12-31 19:01:21.022	00:01:51	106	OK
81510	1969-12-31 19:01:21.510	00:01:52	106	OK
82003	1969-12-31 19:01:22.003	00:01:53	106	OK
82744	1969-12-31 19:01:22.744	00:01:54	105	OK
83239	1969-12-31 19:01:23.239	00:01:54	105	OK
83733	1969-12-31 19:01:23.733	00:01:55	105	OK
84476	1969-12-31 19:01:24.476	00:01:56	106	OK
84962	1969-12-31 19:01:24.962	00:01:57	105	OK
85456	1969-12-31 19:01:25.456	00:01:57	105	OK
86191	1969-12-31 19:01:26.191	00:01:58	105	OK
86682	1969-12-31 19:01:26.682	00:01:59	105	OK
87172	1969-12-31 19:01:27.172	00:02:00	104	OK
87914	1969-12-31 19:01:27.914	00:02:01	104	OK
88402	1969-12-31 19:01:28.402	00:02:02	103	OK
89147	1969-12-31 19:01:29.147	00:02:02	103	OK
89636	1969-12-31 19:01:29.636	00:02:03	102	OK
90378	1969-12-31 19:01:30.378	00:02:04	102	OK
90867	1969-12-31 19:01:30.867	00:02:05	102	OK
91606	1969-12-31 19:01:31.606	00:02:05	101	OK
92100	1969-12-31 19:01:32.100	00:02:06	101	OK
92594	1969-12-31 19:01:32.594	00:02:07	100	OK
93328	1969-12-31 19:01:33.328	00:02:08	100	OK
93823	1969-12-31 19:01:33.823	00:02:09	101	OK
94571	1969-12-31 19:01:34.571	00:02:10	101	OK
95063	1969-12-31 19:01:35.063	00:02:10	101	OK
95793	1969-12-31 19:01:35.793	00:02:11	100	OK
96291	1969-12-31 19:01:36.291	00:02:12	100	OK
96776	1969-12-31 19:01:36.776	00:02:13	100	OK
97517	1969-12-31 19:01:37.517	00:02:14	101	OK
98010	1969-12-31 19:01:38.010	00:02:14	101	OK
98755	1969-12-31 19:01:38.755	00:02:15	100	OK
99255	1969-12-31 19:01:39.255	00:02:16	101	OK
99733	1969-12-31 19:01:39.733	00:02:17	101	OK
100471	1969-12-31 19:01:40.471	00:02:18	101	OK
100963	1969-12-31 19:01:40.963	00:02:18	101	OK
101709	1969-12-31 19:01:41.709	00:02:19	101	OK
102199	1969-12-31 19:01:42.199	00:02:20	101	OK
102689	1969-12-31 19:01:42.689	00:02:21	101	OK
103436	1969-12-31 19:01:43.436	00:02:22	101	OK
103924	1969-12-31 19:01:43.924	00:02:22	101	OK
104413	1969-12-31 19:01:44.413	00:02:23	102	OK
105152	1969-12-31 19:01:45.152	00:02:24	102	OK
105645	1969-12-31 19:01:45.645	00:02:25	102	OK
106137	1969-12-31 19:01:46.137	00:02:26	102	OK
106884	1969-12-31 19:01:46.884	00:02:26	102	OK
107371	1969-12-31 19:01:47.371	00:02:27	102	OK
108115	1969-12-31 19:01:48.115	00:02:28	102	OK
108608	1969-12-31 19:01:48.608	00:02:28	102	OK
109101	1969-12-31 19:01:49.101	00:02:29	102	OK
109831	1969-12-31 19:01:49.831	00:02:30	101	OK
110321	1969-12-31 19:01:50.321	00:02:31	102	OK
111062	1969-12-31 19:01:51.062	00:02:31	102	OK
111554	1969-12-31 19:01:51.554	00:02:32	102	OK
112052	1969-12-31 19:01:52.052	00:02:33	102	OK
112538	1969-12-31 19:01:52.538	00:02:34	102	OK
113285	1969-12-31 19:01:53.285	00:02:35	103	OK
113768	1969-12-31 19:01:53.768	00:02:36	103	OK
114260	1969-12-31 19:01:54.260	00:02:37	104	OK
114753	1969-12-31 19:01:54.753	00:02:37	104	OK
115499	1969-12-31 19:01:55.499	00:02:38	105	OK
115989	1969-12-31 19:01:55.989	00:02:39	106	OK
116480	1969-12-31 19:01:56.480	00:02:40	106	OK
116975	1969-12-31 19:01:56.975	00:02:41	106	OK
117715	1969-12-31 19:01:57.715	00:02:41	106	OK
118205	1969-12-31 19:01:58.205	00:02:42	106	OK
118978	1969-12-31 19:01:58.978	00:02:43	105	OK
119446	1969-12-31 19:01:59.446	00:02:44	105	OK
119935	1969-12-31 19:01:59.935	00:02:44	105	OK
120421	1969-12-31 19:02:00.421	00:02:45	105	OK
121159	1969-12-31 19:02:01.159	00:02:46	105	OK
121651	1969-12-31 19:02:01.651	00:02:47	104	OK
122393	1969-12-31 19:02:02.393	00:02:48	104	OK
122884	1969-12-31 19:02:02.884	00:02:49	103	OK
123621	1969-12-31 19:02:03.621	00:02:49	103	OK
124115	1969-12-31 19:02:04.115	00:02:50	103	OK
124609	1969-12-31 19:02:04.609	00:02:51	102	OK
125343	1969-12-31 19:02:05.343	00:02:52	102	OK
125844	1969-12-31 19:02:05.844	00:02:53	102	OK
126335	1969-12-31 19:02:06.335	00:02:54	102	OK
127069	1969-12-31 19:02:07.069	00:02:54	103	OK
127568	1969-12-31 19:02:07.568	00:02:55	103	OK
128299	1969-12-31 19:02:08.299	00:02:56	102	OK
128793	1969-12-31 19:02:08.793	00:02:57	102	OK
129284	1969-12-31 19:02:09.284	00:02:58	102	OK
130024	1969-12-31 19:02:10.024	00:02:59	102	OK
130525	1969-12-31 19:02:10.525	00:02:59	102	OK
131254	1969-12-31 19:02:11.254	00:03:00	102	OK
131749	1969-12-31 19:02:11.749	00:03:01	102	OK
132241	1969-12-31 19:02:12.241	00:03:02	101	OK
132982	1969-12-31 19:02:12.982	00:03:03	101	OK
133473	1969-12-31 19:02:13.473	00:03:04	101	OK
134211	1969-12-31 19:02:14.211	00:03:05	101	OK
134711	1969-12-31 19:02:14.711	00:03:05	101	OK
135443	1969-12-31 19:02:15.443	00:03:06	101	OK
135941	1969-12-31 19:02:15.941	00:03:07	101	OK
136457	1969-12-31 19:02:16.457	00:03:08	101	OK
137166	1969-12-31 19:02:17.166	00:03:09	101	OK
137659	1969-12-31 19:02:17.659	00:03:10	100	OK
138153	1969-12-31 19:02:18.153	00:03:10	101	OK
138891	1969-12-31 19:02:18.891	00:03:11	101	OK
139383	1969-12-31 19:02:19.383	00:03:12	102	OK
139884	1969-12-31 19:02:19.884	00:03:13	103	OK
140380	1969-12-31 19:02:20.380	00:03:14	103	OK
141111	1969-12-31 19:02:21.111	00:03:15	104	OK
141608	1969-12-31 19:02:21.608	00:03:15	105	OK
142102	1969-12-31 19:02:22.102	00:03:16	106	OK
142593	1969-12-31 19:02:22.593	00:03:17	107	OK
143077	1969-12-31 19:02:23.077	00:03:18	108	OK
143582	1969-12-31 19:02:23.582	00:03:18	109	OK
144063	1969-12-31 19:02:24.063	00:03:19	109	OK
144564	1969-12-31 19:02:24.564	00:03:20	109	OK
145050	1969-12-31 19:02:25.050	00:03:21	110	OK
145544	1969-12-31 19:02:25.544	00:03:22	111	OK
146035	1969-12-31 19:02:26.035	00:03:22	112	OK
146536	1969-12-31 19:02:26.536	00:03:23	114	OK
147019	1969-12-31 19:02:27.019	00:03:24	114	OK
147526	1969-12-31 19:02:27.526	00:03:25	115	OK
148008	1969-12-31 19:02:28.008	00:03:26	116	OK
148502	1969-12-31 19:02:28.502	00:03:27	117	OK
148997	1969-12-31 19:02:28.997	00:03:28	118	OK
149488	1969-12-31 19:02:29.488	00:03:29	119	OK
149983	1969-12-31 19:02:29.983	00:03:30	120	OK
150474	1969-12-31 19:02:30.474	00:03:30	120	OK
150970	1969-12-31 19:02:30.970	00:03:31	121	OK
151460	1969-12-31 19:02:31.460	00:03:32	121	OK
151957	1969-12-31 19:02:31.957	00:03:33	122	OK
152445	1969-12-31 19:02:32.445	00:03:34	121	OK
152938	1969-12-31 19:02:32.938	00:03:34	121	OK
153430	1969-12-31 19:02:33.430	00:03:35	120	OK
153923	1969-12-31 19:02:33.923	00:03:36	119	OK
154661	1969-12-31 19:02:34.661	00:03:37	118	OK
155154	1969-12-31 19:02:35.154	00:03:38	117	OK
155645	1969-12-31 19:02:35.645	00:03:38	116	OK
156382	1969-12-31 19:02:36.382	00:03:39	114	OK
156877	1969-12-31 19:02:36.877	00:03:40	113	OK
157369	1969-12-31 19:02:37.369	00:03:41	112	OK
157864	1969-12-31 19:02:37.864	00:03:42	111	OK
158602	1969-12-31 19:02:38.602	00:03:43	112	OK
159095	1969-12-31 19:02:39.095	00:03:44	112	OK
159574	1969-12-31 19:02:39.574	00:03:45	112	OK
160070	1969-12-31 19:02:40.070	00:03:45	112	OK
160561	1969-12-31 19:02:40.561	00:03:46	111	OK
161299	1969-12-31 19:02:41.299	00:03:47	111	OK
161792	1969-12-31 19:02:41.792	00:03:48	111	OK
162284	1969-12-31 19:02:42.284	00:03:49	111	OK
162776	1969-12-31 19:02:42.776	00:03:49	111	OK
163272	1969-12-31 19:02:43.272	00:03:50	110	OK
164010	1969-12-31 19:02:44.010	00:03:51	110	OK
164500	1969-12-31 19:02:44.500	00:03:52	110	OK
164996	1969-12-31 19:02:44.996	00:03:52	110	OK
165740	1969-12-31 19:02:45.740	00:03:53	109	OK
166234	1969-12-31 19:02:46.234	00:03:54	108	OK
166763	1969-12-31 19:02:46.763	00:03:55	107	OK
167471	1969-12-31 19:02:47.471	00:03:56	106	OK
167954	1969-12-31 19:02:47.954	00:03:57	106	OK
168695	1969-12-31 19:02:48.695	00:03:57	105	OK
169182	1969-12-31 19:02:49.182	00:03:58	105	OK
169681	1969-12-31 19:02:49.681	00:03:59	105	OK
170414	1969-12-31 19:02:50.414	00:04:00	104	OK
170905	1969-12-31 19:02:50.905	00:04:01	105	OK
171399	1969-12-31 19:02:51.399	00:04:02	105	OK
172137	1969-12-31 19:02:52.137	00:04:03	104	OK
172630	1969-12-31 19:02:52.630	00:04:04	104	OK
173125	1969-12-31 19:02:53.125	00:04:05	105	OK
173620	1969-12-31 19:02:53.620	00:04:05	105	OK
174353	1969-12-31 19:02:54.353	00:04:06	105	OK
174854	1969-12-31 19:02:54.854	00:04:07	106	OK
175346	1969-12-31 19:02:55.346	00:04:08	107	OK
175833	1969-12-31 19:02:55.833	00:04:08	108	OK
176334	1969-12-31 19:02:56.334	00:04:09	108	OK
176819	1969-12-31 19:02:56.819	00:04:10	109	OK
177318	1969-12-31 19:02:57.318	00:04:11	109	OK
178050	1969-12-31 19:02:58.050	00:04:12	110	OK
178548	1969-12-31 19:02:58.548	00:04:13	110	OK
179037	1969-12-31 19:02:59.037	00:04:14	111	OK
179536	1969-12-31 19:02:59.536	00:04:14	112	OK
180029	1969-12-31 19:03:00.029	00:04:15	112	OK
180519	1969-12-31 19:03:00.519	00:04:16	113	OK
181003	1969-12-31 19:03:01.003	00:04:17	114	OK
181494	1969-12-31 19:03:01.494	00:04:18	114	OK
181997	1969-12-31 19:03:01.997	00:04:19	114	OK
182490	1969-12-31 19:03:02.490	00:04:20	115	OK
182983	1969-12-31 19:03:02.983	00:04:21	115	OK
183720	1969-12-31 19:03:03.720	00:04:21	114	OK
184213	1969-12-31 19:03:04.213	00:04:22	114	OK
184705	1969-12-31 19:03:04.705	00:04:23	114	OK
185198	1969-12-31 19:03:05.198	00:04:24	114	OK
185690	1969-12-31 19:03:05.690	00:04:24	114	OK
186182	1969-12-31 19:03:06.182	00:04:25	113	OK
186919	1969-12-31 19:03:06.919	00:04:26	113	OK
187416	1969-12-31 19:03:07.416	00:04:27	113	OK
187906	1969-12-31 19:03:07.906	00:04:28	113	OK
188401	1969-12-31 19:03:08.401	00:04:28	113	OK
188892	1969-12-31 19:03:08.892	00:04:29	114	OK
189385	1969-12-31 19:03:09.385	00:04:30	113	OK
189879	1969-12-31 19:03:09.879	00:04:31	113	OK
190371	1969-12-31 19:03:10.371	00:04:32	114	OK
191111	1969-12-31 19:03:11.111	00:04:33	114	OK
191601	1969-12-31 19:03:11.601	00:04:33	114	OK
192087	1969-12-31 19:03:12.087	00:04:34	114	OK
192586	1969-12-31 19:03:12.586	00:04:35	114	OK
193072	1969-12-31 19:03:13.072	00:04:36	114	OK
193571	1969-12-31 19:03:13.571	00:04:37	114	OK
194056	1969-12-31 19:03:14.056	00:04:38	115	OK
194553	1969-12-31 19:03:14.553	00:04:38	115	OK
195042	1969-12-31 19:03:15.042	00:04:39	115	OK
195779	1969-12-31 19:03:15.779	00:04:40	115	OK
196286	1969-12-31 19:03:16.286	00:04:41	114	OK
196772	1969-12-31 19:03:16.772	00:04:42	114	OK
197296	1969-12-31 19:03:17.296	00:04:43	113	OK
198004	1969-12-31 19:03:18.004	00:04:43	112	OK
198496	1969-12-31 19:03:18.496	00:04:44	111	OK
199237	1969-12-31 19:03:19.237	00:04:45	109	OK
199728	1969-12-31 19:03:19.728	00:04:46	108	OK
200223	1969-12-31 19:03:20.223	00:04:47	107	OK
200960	1969-12-31 19:03:20.960	00:04:48	106	OK
201451	1969-12-31 19:03:21.451	00:04:49	105	OK
202191	1969-12-31 19:03:22.191	00:04:50	105	OK
202686	1969-12-31 19:03:22.686	00:04:50	103	OK
203423	1969-12-31 19:03:23.423	00:04:51	103	OK
203914	1969-12-31 19:03:23.914	00:04:52	102	OK
204653	1969-12-31 19:03:24.653	00:04:53	102	OK
205147	1969-12-31 19:03:25.147	00:04:54	101	OK
205884	1969-12-31 19:03:25.884	00:04:55	100	OK
206376	1969-12-31 19:03:26.376	00:04:55	100	OK
207115	1969-12-31 19:03:27.115	00:04:56	99	OK
207854	1969-12-31 19:03:27.854	00:04:57	98	OK
208346	1969-12-31 19:03:28.346	00:04:58	98	OK
209079	1969-12-31 19:03:29.079	00:04:59	98	OK
209577	1969-12-31 19:03:29.577	00:05:00	98	OK
210062	1969-12-31 19:03:30.062	00:05:01	98	OK
210798	1969-12-31 19:03:30.798	00:05:02	99	OK
211292	1969-12-31 19:03:31.292	00:05:02	99	OK
212030	1969-12-31 19:03:32.030	00:05:03	99	OK
212525	1969-12-31 19:03:32.525	00:05:04	98	OK
213264	1969-12-31 19:03:33.264	00:05:05	99	OK
213761	1969-12-31 19:03:33.761	00:05:06	99	OK
214248	1969-12-31 19:03:34.248	00:05:07	99	OK
214988	1969-12-31 19:03:34.988	00:05:07	99	OK
215486	1969-12-31 19:03:35.486	00:05:08	99	OK
215974	1969-12-31 19:03:35.974	00:05:09	100	OK
216712	1969-12-31 19:03:36.712	00:05:10	100	OK
217214	1969-12-31 19:03:37.214	00:05:11	100	OK
217951	1969-12-31 19:03:37.951	00:05:12	100	OK
218444	1969-12-31 19:03:38.444	00:05:12	101	OK
218938	1969-12-31 19:03:38.938	00:05:13	101	OK
219675	1969-12-31 19:03:39.675	00:05:14	102	OK
220168	1969-12-31 19:03:40.168	00:05:15	102	OK
220661	1969-12-31 19:03:40.661	00:05:15	103	OK
221154	1969-12-31 19:03:41.154	00:05:16	104	OK
221646	1969-12-31 19:03:41.646	00:05:17	105	OK
222386	1969-12-31 19:03:42.386	00:05:18	106	OK
222878	1969-12-31 19:03:42.878	00:05:19	107	OK
223371	1969-12-31 19:03:43.371	00:05:20	107	OK
223863	1969-12-31 19:03:43.863	00:05:21	108	OK
224355	1969-12-31 19:03:44.355	00:05:22	108	OK
225086	1969-12-31 19:03:45.086	00:05:22	108	OK
225586	1969-12-31 19:03:45.586	00:05:23	107	OK
226074	1969-12-31 19:03:46.074	00:05:24	107	OK
226818	1969-12-31 19:03:46.818	00:05:25	106	OK
227310	1969-12-31 19:03:47.310	00:05:25	106	OK
227808	1969-12-31 19:03:47.808	00:05:27	107	OK
228286	1969-12-31 19:03:48.286	00:05:27	107	OK
229032	1969-12-31 19:03:49.032	00:05:28	107	OK
229527	1969-12-31 19:03:49.527	00:05:29	107	OK
230022	1969-12-31 19:03:50.022	00:05:29	107	OK
230512	1969-12-31 19:03:50.512	00:05:30	107	OK
231250	1969-12-31 19:03:51.250	00:05:31	107	OK
231744	1969-12-31 19:03:51.744	00:05:32	107	OK
232482	1969-12-31 19:03:52.482	00:05:33	107	OK
232730	1969-12-31 19:03:52.730	00:05:33	107	OK
233468	1969-12-31 19:03:53.468	00:05:34	107	OK
233951	1969-12-31 19:03:53.951	00:05:35	108	OK
234443	1969-12-31 19:03:54.443	00:05:36	108	OK
234945	1969-12-31 19:03:54.945	00:05:37	108	OK
235684	1969-12-31 19:03:55.684	00:05:38	108	OK
236173	1969-12-31 19:03:56.173	00:05:38	107	OK
236914	1969-12-31 19:03:56.914	00:05:39	106	OK
237406	1969-12-31 19:03:57.406	00:05:40	105	OK
237899	1969-12-31 19:03:57.899	00:05:41	105	OK
238641	1969-12-31 19:03:58.641	00:05:42	104	OK
239376	1969-12-31 19:03:59.376	00:05:43	103	OK
239869	1969-12-31 19:03:59.869	00:05:44	102	OK
240358	1969-12-31 19:04:00.358	00:05:44	102	OK
241094	1969-12-31 19:04:01.094	00:05:45	101	OK
241592	1969-12-31 19:04:01.592	00:05:46	101	OK
242326	1969-12-31 19:04:02.326	00:05:47	100	OK
243062	1969-12-31 19:04:03.062	00:05:48	100	OK
243555	1969-12-31 19:04:03.555	00:05:48	99	OK
244304	1969-12-31 19:04:04.304	00:05:49	99	OK
244795	1969-12-31 19:04:04.795	00:05:50	99	OK
245535	1969-12-31 19:04:05.535	00:05:51	98	OK
246029	1969-12-31 19:04:06.029	00:05:52	98	OK
246775	1969-12-31 19:04:06.775	00:05:52	98	OK
247256	1969-12-31 19:04:07.256	00:05:53	98	OK
247755	1969-12-31 19:04:07.755	00:05:54	98	OK
248497	1969-12-31 19:04:08.497	00:05:55	98	OK
248978	1969-12-31 19:04:08.978	00:05:56	98	OK
249721	1969-12-31 19:04:09.721	00:05:57	98	OK
250213	1969-12-31 19:04:10.213	00:05:57	98	OK
250951	1969-12-31 19:04:10.951	00:05:58	98	OK
251445	1969-12-31 19:04:11.445	00:05:59	98	OK
252183	1969-12-31 19:04:12.183	00:06:00	99	OK
252676	1969-12-31 19:04:12.676	00:06:01	98	OK
253415	1969-12-31 19:04:13.415	00:06:02	98	OK
253907	1969-12-31 19:04:13.907	00:06:03	98	OK
254645	1969-12-31 19:04:14.645	00:06:03	97	OK
255138	1969-12-31 19:04:15.138	00:06:04	97	OK
255879	1969-12-31 19:04:15.879	00:06:05	97	OK
256615	1969-12-31 19:04:16.615	00:06:06	97	OK
257101	1969-12-31 19:04:17.101	00:06:07	96	OK
257847	1969-12-31 19:04:17.847	00:06:08	96	OK
258341	1969-12-31 19:04:18.341	00:06:09	95	OK
259072	1969-12-31 19:04:19.072	00:06:09	95	OK
259570	1969-12-31 19:04:19.570	00:06:10	96	OK
260312	1969-12-31 19:04:20.312	00:06:11	96	OK
260803	1969-12-31 19:04:20.803	00:06:12	97	OK
261297	1969-12-31 19:04:21.297	00:06:13	97	OK
262033	1969-12-31 19:04:22.033	00:06:13	98	OK
262525	1969-12-31 19:04:22.525	00:06:14	99	OK
263266	1969-12-31 19:04:23.266	00:06:15	98	OK
263759	1969-12-31 19:04:23.759	00:06:16	98	OK
264497	1969-12-31 19:04:24.497	00:06:17	99	OK
264989	1969-12-31 19:04:24.989	00:06:18	99	OK
265482	1969-12-31 19:04:25.482	00:06:18	99	OK
266224	1969-12-31 19:04:26.224	00:06:19	100	OK
266713	1969-12-31 19:04:26.713	00:06:20	100	OK
267207	1969-12-31 19:04:27.207	00:06:21	101	OK
267697	1969-12-31 19:04:27.697	00:06:22	102	OK
268438	1969-12-31 19:04:28.438	00:06:23	103	OK
268929	1969-12-31 19:04:28.929	00:06:23	104	OK
269423	1969-12-31 19:04:29.423	00:06:24	104	OK
